,volume,year,month,rounded_hour,minute,hour_y,pressure,sea_pressure,count,direction,tollgate_id,window_time,window_time_formatted,is_festival,is_working_day,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,day_18,day_19,day_20,day_21,day_22,day_23,day_24,hour_8,hour_9,hour_17,hour_18,rounded_min_0,rounded_min_20,rounded_min_40,wind_direction_-0.0,wind_direction_30.0,wind_direction_60.0,wind_direction_75.0,wind_direction_90.0,wind_direction_105.0,wind_direction_120.0,wind_direction_165.0,wind_direction_195.0,wind_direction_210.0,wind_direction_225.0,wind_direction_315.0,wind_direction_330.0,wind_direction_345.0,wind_speed_0.0,wind_speed_1.0,wind_speed_2.0,wind_speed_3.0,wind_speed_4.0,wind_speed_6.0,temperature_18.0,temperature_20.0,temperature_22.0,temperature_24.0,rel_humidity_60.0,rel_humidity_70.0,rel_humidity_80.0,rel_humidity_90.0,precipitation_0.0,precipitation_1.0,precipitation_3.0,day,hour,vehicle_id,travel_time,count_traj
143,246.72,2016,10,9,40,9,1004.3,1009.3,1,0,3,2016-10-21-9-40,2016-10-21 09:40:00,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,21,9,1014734.0,148.6,10.0
144,79.79,2016,10,15,0,15,1004.0,1009.0,1,0,1,2016-10-22-17-0,2016-10-22 17:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,22,17,1023521.0,124.0,1.0
145,209.61,2016,10,15,0,15,1004.0,1009.0,1,0,2,2016-10-22-17-0,2016-10-22 17:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,22,17,1016260.0,63.4,10.0
146,158.25,2016,10,15,0,15,1004.0,1009.0,1,0,3,2016-10-22-17-0,2016-10-22 17:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,22,17,1026773.0,127.615384615,13.0
147,202.72,2016,10,15,20,15,1004.0,1009.0,1,0,1,2016-10-22-17-20,2016-10-22 17:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,22,17,1024799.0,161.888888889,9.0
148,108.61,2016,10,15,20,15,1004.0,1009.0,1,0,2,2016-10-22-17-20,2016-10-22 17:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,22,17,1023314.0,66.2307692308,13.0
149,170.87,2016,10,15,20,15,1004.0,1009.0,1,0,3,2016-10-22-17-20,2016-10-22 17:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,22,17,1023037.0,104.0,19.0
150,182.03,2016,10,15,40,15,1004.0,1009.0,1,0,1,2016-10-22-17-40,2016-10-22 17:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,22,17,1012969.0,178.2,5.0
151,277.7,2016,10,15,40,15,1004.0,1009.0,1,0,2,2016-10-22-17-40,2016-10-22 17:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,22,17,1016683.0,60.7142857143,7.0
152,150.21,2016,10,15,40,15,1004.0,1009.0,1,0,3,2016-10-22-17-40,2016-10-22 17:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,22,17,1020580.0,111.136363636,22.0
153,265.82,2016,10,18,0,18,1005.3,1010.3,1,0,1,2016-10-22-18-0,2016-10-22 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,22,18,1032090.0,196.888888889,9.0
154,261.81,2016,10,18,0,18,1005.3,1010.3,1,0,2,2016-10-22-18-0,2016-10-22 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,22,18,1019358.0,68.4666666667,15.0
155,76.39,2016,10,18,0,18,1005.3,1010.3,1,0,3,2016-10-22-18-0,2016-10-22 18:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,22,18,1020031.0,149.238095238,21.0
156,69.19,2016,10,18,20,18,1005.3,1010.3,1,0,1,2016-10-22-18-20,2016-10-22 18:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,22,18,1020904.0,158.727272727,11.0
157,36.99,2016,10,18,20,18,1005.3,1010.3,1,0,2,2016-10-22-18-20,2016-10-22 18:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,22,18,1022342.0,84.1,10.0
158,103.71,2016,10,18,20,18,1005.3,1010.3,1,0,3,2016-10-22-18-20,2016-10-22 18:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,22,18,1022272.0,113.166666667,18.0
159,107.16,2016,10,18,40,18,1005.3,1010.3,1,0,1,2016-10-22-18-40,2016-10-22 18:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,22,18,1029767.0,191.75,12.0
160,181.74,2016,10,18,40,18,1005.3,1010.3,1,0,2,2016-10-22-18-40,2016-10-22 18:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,22,18,1018017.0,65.9230769231,13.0
161,183.59,2016,10,18,40,18,1005.3,1010.3,1,0,3,2016-10-22-18-40,2016-10-22 18:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,22,18,1019879.0,108.8,15.0
162,183.69,2016,10,6,0,6,1000.2,1005.1,1,0,1,2016-10-22-8-0,2016-10-22 08:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,22,8,1049087.0,114.0,1.0
163,242.89,2016,10,6,0,6,1000.2,1005.1,1,0,2,2016-10-22-8-0,2016-10-22 08:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,22,8,1013078.0,33.25,8.0
164,136.11,2016,10,6,0,6,1000.2,1005.1,1,0,3,2016-10-22-8-0,2016-10-22 08:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,22,8,1021170.40891,114.212579124,9.2995951417
165,82.39,2016,10,6,20,6,1000.2,1005.1,1,0,1,2016-10-22-8-20,2016-10-22 08:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,22,8,1004267.0,105.5,2.0
166,56.44,2016,10,6,20,6,1000.2,1005.1,1,0,2,2016-10-22-8-20,2016-10-22 08:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,22,8,1030512.0,81.0,3.0
167,34.88,2016,10,6,20,6,1000.2,1005.1,1,0,3,2016-10-22-8-20,2016-10-22 08:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,22,8,1007635.0,91.875,8.0
168,292.0,2016,10,6,40,6,1000.2,1005.1,1,0,1,2016-10-22-8-40,2016-10-22 08:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,22,8,1004443.0,150.666666667,3.0
169,77.6,2016,10,6,40,6,1000.2,1005.1,1,0,2,2016-10-22-8-40,2016-10-22 08:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,22,8,1013397.0,51.8888888889,9.0
170,20.4,2016,10,6,40,6,1000.2,1005.1,1,0,3,2016-10-22-8-40,2016-10-22 08:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,22,8,1018396.0,116.444444444,9.0
171,142.13,2016,10,9,0,9,999.4,1004.3,1,0,1,2016-10-22-9-0,2016-10-22 09:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22,9,1005829.0,139.5,2.0
172,169.61,2016,10,9,0,9,999.4,1004.3,1,0,2,2016-10-22-9-0,2016-10-22 09:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22,9,1016978.0,50.6,5.0
173,159.22,2016,10,9,0,9,999.4,1004.3,1,0,3,2016-10-22-9-0,2016-10-22 09:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22,9,1019587.0,109.285714286,7.0
174,287.14,2016,10,9,20,9,999.4,1004.3,1,0,1,2016-10-22-9-20,2016-10-22 09:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22,9,1029901.0,138.5,2.0
175,41.47,2016,10,9,20,9,999.4,1004.3,1,0,2,2016-10-22-9-20,2016-10-22 09:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22,9,1019830.0,57.75,4.0
176,184.25,2016,10,9,20,9,999.4,1004.3,1,0,3,2016-10-22-9-20,2016-10-22 09:20:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22,9,1019031.0,129.428571429,14.0
177,285.57,2016,10,9,40,9,999.4,1004.3,1,0,1,2016-10-22-9-40,2016-10-22 09:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22,9,1032103.0,187.0,1.0
178,249.55,2016,10,9,40,9,999.4,1004.3,1,0,2,2016-10-22-9-40,2016-10-22 09:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22,9,1022868.0,90.4,10.0
179,211.01,2016,10,9,40,9,999.4,1004.3,1,0,3,2016-10-22-9-40,2016-10-22 09:40:00,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,22,9,1025995.0,132.222222222,9.0
180,180.98,2016,10,15,0,15,1011.4,1016.4,1,0,1,2016-10-23-17-0,2016-10-23 17:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,17,1026144.0,154.375,8.0
181,58.24,2016,10,15,0,15,1011.4,1016.4,1,0,2,2016-10-23-17-0,2016-10-23 17:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,17,1023305.0,89.2,10.0
182,274.3,2016,10,15,0,15,1011.4,1016.4,1,0,3,2016-10-23-17-0,2016-10-23 17:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,17,1020051.0,123.947368421,19.0
183,226.59,2016,10,15,20,15,1011.4,1016.4,1,0,1,2016-10-23-17-20,2016-10-23 17:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,17,1023583.0,168.5,12.0
184,228.84,2016,10,15,20,15,1011.4,1016.4,1,0,2,2016-10-23-17-20,2016-10-23 17:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,17,1019545.0,83.7857142857,14.0
185,218.15,2016,10,15,20,15,1011.4,1016.4,1,0,3,2016-10-23-17-20,2016-10-23 17:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,17,1021826.0,144.5,20.0
186,29.4,2016,10,15,40,15,1011.4,1016.4,1,0,1,2016-10-23-17-40,2016-10-23 17:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,17,1028877.0,133.25,12.0
187,235.01,2016,10,15,40,15,1011.4,1016.4,1,0,2,2016-10-23-17-40,2016-10-23 17:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,17,1029373.0,90.6153846154,13.0
188,263.66,2016,10,15,40,15,1011.4,1016.4,1,0,3,2016-10-23-17-40,2016-10-23 17:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,17,1025957.0,182.75862069,29.0
189,94.37,2016,10,18,0,18,1011.0,1016.0,1,0,1,2016-10-23-18-0,2016-10-23 18:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,18,1022974.0,144.7,10.0
190,246.71,2016,10,18,0,18,1011.0,1016.0,1,0,2,2016-10-23-18-0,2016-10-23 18:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,18,1019920.0,70.8461538462,13.0
191,242.17,2016,10,18,0,18,1011.0,1016.0,1,0,3,2016-10-23-18-0,2016-10-23 18:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,18,1021384.0,134.92,25.0
192,96.65,2016,10,18,20,18,1011.0,1016.0,1,0,1,2016-10-23-18-20,2016-10-23 18:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,18,1039713.0,177.0,3.0
193,275.09,2016,10,18,20,18,1011.0,1016.0,1,0,2,2016-10-23-18-20,2016-10-23 18:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,18,1019103.0,74.8571428571,14.0
194,223.27,2016,10,18,20,18,1011.0,1016.0,1,0,3,2016-10-23-18-20,2016-10-23 18:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,18,1029351.0,139.545454545,11.0
195,278.14,2016,10,18,40,18,1011.0,1016.0,1,0,1,2016-10-23-18-40,2016-10-23 18:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,18,1030206.0,256.636363636,11.0
196,54.87,2016,10,18,40,18,1011.0,1016.0,1,0,2,2016-10-23-18-40,2016-10-23 18:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,18,1023747.0,71.0666666667,15.0
197,90.68,2016,10,18,40,18,1011.0,1016.0,1,0,3,2016-10-23-18-40,2016-10-23 18:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,23,18,1022470.0,104.481481481,27.0
198,198.5,2016,10,6,0,6,1009.1,1014.1,1,0,1,2016-10-23-8-0,2016-10-23 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,8,1002858.0,114.75,4.0
199,27.16,2016,10,6,0,6,1009.1,1014.1,1,0,2,2016-10-23-8-0,2016-10-23 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,8,1021170.40891,114.212579124,9.2995951417
200,80.57,2016,10,6,0,6,1009.1,1014.1,1,0,3,2016-10-23-8-0,2016-10-23 08:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,8,1007600.0,92.6666666667,3.0
201,121.71,2016,10,6,20,6,1009.1,1014.1,1,0,1,2016-10-23-8-20,2016-10-23 08:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,8,1000813.0,152.0,1.0
202,216.13,2016,10,6,20,6,1009.1,1014.1,1,0,2,2016-10-23-8-20,2016-10-23 08:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,8,1011739.0,68.3333333333,3.0
203,244.42,2016,10,6,20,6,1009.1,1014.1,1,0,3,2016-10-23-8-20,2016-10-23 08:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,8,1023817.0,88.6,5.0
204,170.09,2016,10,6,40,6,1009.1,1014.1,1,0,1,2016-10-23-8-40,2016-10-23 08:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,8,1001980.0,184.333333333,3.0
205,191.69,2016,10,6,40,6,1009.1,1014.1,1,0,2,2016-10-23-8-40,2016-10-23 08:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,8,1025049.0,76.4285714286,7.0
206,209.11,2016,10,6,40,6,1009.1,1014.1,1,0,3,2016-10-23-8-40,2016-10-23 08:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,23,8,1005280.0,116.0,4.0
207,263.95,2016,10,9,0,9,1009.9,1014.9,1,0,1,2016-10-23-9-0,2016-10-23 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,9,1020212.0,117.666666667,3.0
208,203.15,2016,10,9,0,9,1009.9,1014.9,1,0,2,2016-10-23-9-0,2016-10-23 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,9,1022930.0,42.6666666667,3.0
209,47.52,2016,10,9,0,9,1009.9,1014.9,1,0,3,2016-10-23-9-0,2016-10-23 09:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,9,1021700.0,110.6,5.0
210,94.98,2016,10,9,20,9,1009.9,1014.9,1,0,1,2016-10-23-9-20,2016-10-23 09:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,9,1007528.0,127.0,1.0
211,52.98,2016,10,9,20,9,1009.9,1014.9,1,0,2,2016-10-23-9-20,2016-10-23 09:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,9,1015889.0,48.8333333333,6.0
212,193.23,2016,10,9,20,9,1009.9,1014.9,1,0,3,2016-10-23-9-20,2016-10-23 09:20:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,9,1031898.0,84.6666666667,6.0
213,10.48,2016,10,9,40,9,1009.9,1014.9,1,0,1,2016-10-23-9-40,2016-10-23 09:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,9,1022985.0,139.5,4.0
214,238.16,2016,10,9,40,9,1009.9,1014.9,1,0,2,2016-10-23-9-40,2016-10-23 09:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,9,1012272.0,68.6666666667,6.0
215,149.61,2016,10,9,40,9,1009.9,1014.9,1,0,3,2016-10-23-9-40,2016-10-23 09:40:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,23,9,1019444.0,123.375,8.0
